latitude,longitude,year,total_wood_chucked_lbs,type
40.6,-80.0,2025,0.0,historical
40.6,-80.0,2025,0.0,historical
40.6,-80.0,2025,0.0,historical
40.6,-80.0,2025,0.0,historical
40.6,-80.0,2025,0.0,historical
40.6,-80.0,2025,0.0,historical
40.6,-80.0,2025,0.0,historical
40.6,-75.5,2025,0.0,historical
40.6,-75.5,2025,0.0,historical
40.6,-75.5,2025,0.0,historical
40.6,-75.5,2025,0.0,historical
40.6,-75.5,2025,0.0,historical
40.6,-75.5,2025,0.0,historical
40.6,-75.5,2025,0.0,historical
40.6,-75.5,2025,0.0,historical
40.8,-77.9,2025,0.0,historical
40.8,-77.9,2025,0.0,historical
40.8,-77.9,2025,0.0,historical
40.8,-77.9,2025,0.0,historical
40.8,-77.9,2025,0.0,historical
40.8,-77.9,2025,0.0,historical
40.8,-77.9,2025,0.0,historical
40.8,-77.9,2025,0.0,historical
40.8,-77.8,2025,0.0,historical
40.8,-77.8,2025,0.0,historical
40.8,-77.8,2025,0.0,historical
40.8,-77.8,2025,0.0,historical
40.8,-77.8,2025,0.0,historical
40.8,-77.8,2025,0.0,historical
40.8,-77.8,2025,0.0,historical
40.8,-77.8,2025,0.0,historical
41.4,-75.7,2025,0.0,historical
41.4,-75.7,2025,0.0,historical
41.4,-75.7,2025,0.0,historical
41.4,-75.7,2025,0.0,historical
41.4,-75.7,2025,0.0,historical
41.4,-75.7,2025,0.0,historical
41.4,-75.7,2025,0.0,historical
41.4,-75.7,2025,0.0,historical
39.9,-75.6,2026,5953.2217409334635,forecast
39.9,-75.6,2026,5953.221740933463,forecast
39.9,-75.6,2026,5953.221740933463,forecast
39.9,-75.6,2026,5953.221740933463,forecast
39.9,-75.6,2026,5953.2217409334635,forecast
39.9,-75.6,2026,5953.2217409334635,forecast
39.9,-75.6,2026,5953.221740933463,forecast
39.9,-75.6,2026,5953.221740933463,forecast
39.9,-75.4,2026,11120.406001215948,forecast
39.9,-75.4,2026,11120.406001215944,forecast
39.9,-75.4,2026,11120.406001215943,forecast
39.9,-75.4,2026,11120.406001215943,forecast
39.9,-75.4,2026,11120.406001215944,forecast
39.9,-75.4,2026,11120.406001215948,forecast
39.9,-75.4,2026,11120.406001215944,forecast
39.9,-75.4,2026,11120.406001215948,forecast
39.9,-75.3,2026,9295.23031632817,forecast
39.9,-75.3,2026,9295.23031632817,forecast
39.9,-75.3,2026,9295.23031632817,forecast
39.9,-75.3,2026,9295.23031632817,forecast
39.9,-75.3,2026,9295.230316328172,forecast
39.9,-75.3,2026,9295.23031632817,forecast
39.9,-75.3,2026,9295.230316328172,forecast
39.9,-75.3,2026,9295.23031632817,forecast
39.9,-75.2,2026,15380.524206386404,forecast
39.9,-75.2,2026,15380.524206386404,forecast
39.9,-75.2,2026,15380.524206386406,forecast
39.9,-75.2,2026,15380.524206386406,forecast
39.9,-75.2,2026,15380.524206386406,forecast
39.9,-75.2,2026,15380.524206386404,forecast
39.9,-75.2,2026,15380.524206386404,forecast
39.9,-75.2,2026,15380.524206386406,forecast
40.0,-76.7,2026,4132.188488318967,forecast
40.0,-76.7,2026,4132.188488318968,forecast
40.0,-76.7,2026,4132.188488318967,forecast
40.0,-76.7,2026,4132.188488318967,forecast
40.0,-76.7,2026,4132.188488318968,forecast
40.0,-76.7,2026,4132.188488318967,forecast
40.0,-76.7,2026,4132.188488318967,forecast
40.0,-76.7,2026,4132.188488318968,forecast
40.0,-75.3,2026,12662.693157093723,forecast
40.0,-75.3,2026,12662.693157093725,forecast
40.0,-75.3,2026,12662.693157093725,forecast
40.0,-75.3,2026,12662.693157093723,forecast
40.0,-75.3,2026,12662.693157093725,forecast
40.0,-75.3,2026,12662.693157093723,forecast
40.0,-75.3,2026,12662.693157093725,forecast
40.0,-75.3,2026,12662.693157093723,forecast
40.0,-75.2,2026,31039.118766851952,forecast
40.0,-75.2,2026,31039.118766851956,forecast
40.0,-75.2,2026,31039.11876685196,forecast
40.0,-75.2,2026,31039.118766851956,forecast
40.0,-75.2,2026,31039.118766851956,forecast
40.0,-75.2,2026,31039.11876685196,forecast
40.0,-75.2,2026,31039.118766851956,forecast
40.0,-75.2,2026,31039.118766851952,forecast
40.1,-76.3,2026,6098.509004546615,forecast
40.1,-76.3,2026,6098.509004546613,forecast
40.1,-76.3,2026,6098.509004546613,forecast
40.1,-76.3,2026,6098.509004546613,forecast
40.1,-76.3,2026,6098.509004546613,forecast
40.1,-76.3,2026,6098.509004546613,forecast
40.1,-76.3,2026,6098.509004546613,forecast
40.1,-76.3,2026,6098.509004546613,forecast
40.1,-75.5,2026,2537.5367461448973,forecast
40.1,-75.5,2026,2537.5367461448973,forecast
40.1,-75.5,2026,2537.5367461448973,forecast
40.1,-75.5,2026,2537.5367461448973,forecast
40.1,-75.5,2026,2537.5367461448973,forecast
40.1,-75.5,2026,2537.5367461448973,forecast
40.1,-75.5,2026,2537.5367461448973,forecast
40.1,-75.5,2026,2537.5367461448977,forecast
40.1,-75.4,2026,6248.1957144561675,forecast
40.1,-75.4,2026,6248.195714456167,forecast
40.1,-75.4,2026,6248.1957144561675,forecast
40.1,-75.4,2026,6248.195714456167,forecast
40.1,-75.4,2026,6248.195714456164,forecast
40.1,-75.4,2026,6248.195714456167,forecast
40.1,-75.4,2026,6248.195714456169,forecast
40.1,-75.4,2026,6248.1957144561675,forecast
40.1,-75.3,2026,4558.349372857788,forecast
40.1,-75.3,2026,4558.349372857788,forecast
40.1,-75.3,2026,4558.349372857788,forecast
40.1,-75.3,2026,4558.349372857788,forecast
40.1,-75.3,2026,4558.349372857789,forecast
40.1,-75.3,2026,4558.349372857789,forecast
40.1,-75.3,2026,4558.349372857788,forecast
40.1,-75.3,2026,4558.349372857788,forecast
40.1,-75.2,2026,6814.138029746248,forecast
40.1,-75.2,2026,6814.13802974625,forecast
40.1,-75.2,2026,6814.138029746248,forecast
40.1,-75.2,2026,6814.138029746246,forecast
40.1,-75.2,2026,6814.138029746251,forecast
40.1,-75.2,2026,6814.138029746248,forecast
40.1,-75.2,2026,6814.138029746248,forecast
40.1,-75.2,2026,6814.138029746249,forecast
40.1,-75.1,2026,9993.863454384562,forecast
40.1,-75.1,2026,9993.863454384562,forecast
40.1,-75.1,2026,9993.863454384564,forecast
40.1,-75.1,2026,9993.863454384564,forecast
40.1,-75.1,2026,9993.863454384562,forecast
40.1,-75.1,2026,9993.863454384562,forecast
40.1,-75.1,2026,9993.863454384562,forecast
40.1,-75.1,2026,9993.863454384562,forecast
40.1,-75.0,2026,9912.276477432792,forecast
40.1,-75.0,2026,9912.276477432792,forecast
40.1,-75.0,2026,9912.276477432792,forecast
40.1,-75.0,2026,9912.276477432792,forecast
40.1,-75.0,2026,9912.276477432792,forecast
40.1,-75.0,2026,9912.276477432793,forecast
40.1,-75.0,2026,9912.276477432792,forecast
40.1,-75.0,2026,9912.276477432792,forecast
40.1,-74.9,2026,6005.601903517675,forecast
40.1,-74.9,2026,6005.601903517675,forecast
40.1,-74.9,2026,6005.601903517675,forecast
40.1,-74.9,2026,6005.601903517675,forecast
40.1,-74.9,2026,6005.601903517673,forecast
40.1,-74.9,2026,6005.601903517676,forecast
40.1,-74.9,2026,6005.601903517675,forecast
40.1,-74.9,2026,6005.601903517675,forecast
40.2,-75.5,2026,717.8730477369744,forecast
40.2,-75.5,2026,717.8730477369744,forecast
40.2,-75.5,2026,717.8730477369743,forecast
40.2,-75.5,2026,717.8730477369744,forecast
40.2,-75.5,2026,717.8730477369744,forecast
40.2,-75.5,2026,717.8730477369744,forecast
40.2,-75.5,2026,717.8730477369743,forecast
40.2,-75.5,2026,717.8730477369743,forecast
40.2,-75.2,2026,1788.833620196887,forecast
40.2,-75.2,2026,1788.833620196887,forecast
40.2,-75.2,2026,1788.833620196887,forecast
40.2,-75.2,2026,1788.8336201968868,forecast
40.2,-75.2,2026,1788.833620196887,forecast
40.2,-75.2,2026,1788.8336201968878,forecast
40.2,-75.2,2026,1788.8336201968878,forecast
40.2,-75.2,2026,1788.833620196887,forecast
40.2,-75.1,2026,6022.708808224257,forecast
40.2,-75.1,2026,6022.708808224257,forecast
40.2,-75.1,2026,6022.708808224257,forecast
40.2,-75.1,2026,6022.708808224257,forecast
40.2,-75.1,2026,6022.708808224257,forecast
40.2,-75.1,2026,6022.708808224257,forecast
40.2,-75.1,2026,6022.708808224258,forecast
40.2,-75.1,2026,6022.708808224257,forecast
40.3,-80.1,2026,1074.3715844091766,forecast
40.3,-80.1,2026,1074.371584409177,forecast
40.3,-80.1,2026,1074.3715844091769,forecast
40.3,-80.1,2026,1074.3715844091769,forecast
40.3,-80.1,2026,1074.371584409177,forecast
40.3,-80.1,2026,1074.371584409177,forecast
40.3,-80.1,2026,1074.3715844091766,forecast
40.3,-80.1,2026,1074.371584409177,forecast
40.3,-80.0,2026,9328.592363555548,forecast
40.3,-80.0,2026,9328.592363555552,forecast
40.3,-80.0,2026,9328.592363555552,forecast
40.3,-80.0,2026,9328.592363555552,forecast
40.3,-80.0,2026,9328.592363555552,forecast
40.3,-80.0,2026,9328.592363555552,forecast
40.3,-80.0,2026,9328.59236355555,forecast
40.3,-80.0,2026,9328.592363555552,forecast
40.3,-79.4,2026,6940.583289801188,forecast
40.3,-79.4,2026,6940.583289801188,forecast
40.3,-79.4,2026,6940.583289801188,forecast
40.3,-79.4,2026,6940.583289801188,forecast
40.3,-79.4,2026,6940.583289801186,forecast
40.3,-79.4,2026,6940.583289801189,forecast
40.3,-79.4,2026,6940.583289801189,forecast
40.3,-79.4,2026,6940.583289801189,forecast
40.3,-76.9,2026,38126.91408293356,forecast
40.3,-76.9,2026,38126.91408293356,forecast
40.3,-76.9,2026,38126.91408293356,forecast
40.3,-76.9,2026,38126.91408293356,forecast
40.3,-76.9,2026,38126.91408293356,forecast
40.3,-76.9,2026,38126.91408293356,forecast
40.3,-76.9,2026,38126.91408293356,forecast
40.3,-76.9,2026,38126.91408293356,forecast
40.3,-75.2,2026,1569.9139947544538,forecast
40.3,-75.2,2026,1569.9139947544536,forecast
40.3,-75.2,2026,1569.9139947544538,forecast
40.3,-75.2,2026,1569.9139947544543,forecast
40.3,-75.2,2026,1569.9139947544543,forecast
40.3,-75.2,2026,1569.9139947544545,forecast
40.3,-75.2,2026,1569.9139947544536,forecast
40.3,-75.2,2026,1569.9139947544536,forecast
40.3,-75.0,2026,3735.4612184554535,forecast
40.3,-75.0,2026,3735.4612184554517,forecast
40.3,-75.0,2026,3735.4612184554526,forecast
40.3,-75.0,2026,3735.4612184554526,forecast
40.3,-75.0,2026,3735.4612184554517,forecast
40.3,-75.0,2026,3735.461218455453,forecast
40.3,-75.0,2026,3735.4612184554526,forecast
40.3,-75.0,2026,3735.4612184554526,forecast
40.4,-80.0,2026,38947.90544521755,forecast
40.4,-80.0,2026,38947.90544521755,forecast
40.4,-80.0,2026,38947.905445217555,forecast
40.4,-80.0,2026,38947.905445217555,forecast
40.4,-80.0,2026,38947.90544521755,forecast
40.4,-80.0,2026,38947.90544521755,forecast
40.4,-80.0,2026,38947.90544521755,forecast
40.4,-80.0,2026,38947.90544521755,forecast
40.4,-79.9,2026,11811.963822843614,forecast
40.4,-79.9,2026,11811.963822843614,forecast
40.4,-79.9,2026,11811.963822843616,forecast
40.4,-79.9,2026,11811.963822843622,forecast
40.4,-79.9,2026,11811.963822843614,forecast
40.4,-79.9,2026,11811.963822843614,forecast
40.4,-79.9,2026,11811.963822843618,forecast
40.4,-79.9,2026,11811.963822843618,forecast
40.5,-80.2,2026,3220.82760294753,forecast
40.5,-80.2,2026,3220.82760294753,forecast
40.5,-80.2,2026,3220.82760294753,forecast
40.5,-80.2,2026,3220.82760294753,forecast
40.5,-80.2,2026,3220.82760294753,forecast
40.5,-80.2,2026,3220.82760294753,forecast
40.5,-80.2,2026,3220.82760294753,forecast
40.5,-80.2,2026,3220.82760294753,forecast
40.5,-80.1,2026,7672.379230801967,forecast
40.5,-80.1,2026,7672.379230801968,forecast
40.5,-80.1,2026,7672.379230801968,forecast
40.5,-80.1,2026,7672.379230801968,forecast
40.5,-80.1,2026,7672.379230801967,forecast
40.5,-80.1,2026,7672.379230801966,forecast
40.5,-80.1,2026,7672.379230801968,forecast
40.5,-80.1,2026,7672.379230801966,forecast
40.5,-80.0,2026,10866.301408466714,forecast
40.5,-80.0,2026,10866.301408466714,forecast
40.5,-80.0,2026,10866.301408466714,forecast
40.5,-80.0,2026,10866.301408466714,forecast
40.5,-80.0,2026,10866.301408466714,forecast
40.5,-80.0,2026,10866.301408466714,forecast
40.5,-80.0,2026,10866.301408466714,forecast
40.5,-80.0,2026,10866.301408466716,forecast
40.5,-79.9,2026,5968.788711620682,forecast
40.5,-79.9,2026,5968.788711620681,forecast
40.5,-79.9,2026,5968.788711620683,forecast
40.5,-79.9,2026,5968.788711620682,forecast
40.5,-79.9,2026,5968.78871162068,forecast
40.5,-79.9,2026,5968.788711620683,forecast
40.5,-79.9,2026,5968.788711620682,forecast
40.5,-79.9,2026,5968.788711620682,forecast
40.5,-79.8,2026,22897.217786710222,forecast
40.5,-79.8,2026,22897.217786710225,forecast
40.5,-79.8,2026,22897.217786710215,forecast
40.5,-79.8,2026,22897.217786710215,forecast
40.5,-79.8,2026,22897.217786710215,forecast
40.5,-79.8,2026,22897.217786710215,forecast
40.5,-79.8,2026,22897.217786710215,forecast
40.5,-79.8,2026,22897.217786710215,forecast
40.6,-80.0,2026,5698.237185114792,forecast
40.6,-80.0,2026,5698.237185114791,forecast
40.6,-80.0,2026,5698.237185114791,forecast
40.6,-80.0,2026,5698.237185114791,forecast
40.6,-80.0,2026,5698.237185114792,forecast
40.6,-80.0,2026,5698.237185114791,forecast
40.6,-80.0,2026,5698.23718511479,forecast
40.6,-80.0,2026,5698.237185114792,forecast
40.6,-75.5,2026,16628.245568714818,forecast
40.6,-75.5,2026,16628.245568714818,forecast
40.6,-75.5,2026,16628.245568714818,forecast
40.6,-75.5,2026,16628.245568714818,forecast
40.6,-75.5,2026,16628.245568714818,forecast
40.6,-75.5,2026,16628.245568714818,forecast
40.6,-75.5,2026,16628.245568714818,forecast
40.6,-75.5,2026,16628.245568714818,forecast
40.8,-77.9,2026,13436.61323067544,forecast
40.8,-77.9,2026,13436.613230675443,forecast
40.8,-77.9,2026,13436.61323067544,forecast
40.8,-77.9,2026,13436.61323067544,forecast
40.8,-77.9,2026,13436.61323067544,forecast
40.8,-77.9,2026,13436.61323067544,forecast
40.8,-77.9,2026,13436.61323067544,forecast
40.8,-77.9,2026,13436.613230675437,forecast
40.8,-77.8,2026,728.3984739445493,forecast
40.8,-77.8,2026,728.3984739445493,forecast
40.8,-77.8,2026,728.3984739445493,forecast
40.8,-77.8,2026,728.3984739445493,forecast
40.8,-77.8,2026,728.3984739445493,forecast
40.8,-77.8,2026,728.3984739445493,forecast
40.8,-77.8,2026,728.3984739445493,forecast
40.8,-77.8,2026,728.3984739445493,forecast
41.4,-75.7,2026,5874.566260286437,forecast
41.4,-75.7,2026,5874.566260286437,forecast
41.4,-75.7,2026,5874.566260286438,forecast
41.4,-75.7,2026,5874.566260286437,forecast
41.4,-75.7,2026,5874.566260286438,forecast
41.4,-75.7,2026,5874.566260286437,forecast
41.4,-75.7,2026,5874.566260286437,forecast
41.4,-75.7,2026,5874.566260286437,forecast
39.9,-75.6,2027,4303.600916561667,forecast
39.9,-75.6,2027,4303.600916561668,forecast
39.9,-75.6,2027,4303.600916561668,forecast
39.9,-75.6,2027,4303.600916561668,forecast
39.9,-75.6,2027,4303.600916561668,forecast
39.9,-75.6,2027,4303.600916561668,forecast
39.9,-75.6,2027,4303.600916561668,forecast
39.9,-75.6,2027,4303.600916561667,forecast
39.9,-75.4,2027,28797.435566579636,forecast
39.9,-75.4,2027,28797.43556657963,forecast
39.9,-75.4,2027,28797.43556657963,forecast
39.9,-75.4,2027,28797.435566579625,forecast
39.9,-75.4,2027,28797.43556657963,forecast
39.9,-75.4,2027,28797.43556657963,forecast
39.9,-75.4,2027,28797.43556657963,forecast
39.9,-75.4,2027,28797.43556657963,forecast
39.9,-75.3,2027,23881.417771115604,forecast
39.9,-75.3,2027,23881.417771115604,forecast
39.9,-75.3,2027,23881.4177711156,forecast
39.9,-75.3,2027,23881.41777111561,forecast
39.9,-75.3,2027,23881.417771115604,forecast
39.9,-75.3,2027,23881.417771115604,forecast
39.9,-75.3,2027,23881.417771115604,forecast
39.9,-75.3,2027,23881.417771115604,forecast
39.9,-75.2,2027,40497.996336960845,forecast
39.9,-75.2,2027,40497.996336960845,forecast
39.9,-75.2,2027,40497.996336960845,forecast
39.9,-75.2,2027,40497.996336960845,forecast
39.9,-75.2,2027,40497.996336960845,forecast
39.9,-75.2,2027,40497.996336960845,forecast
39.9,-75.2,2027,40497.99633696085,forecast
39.9,-75.2,2027,40497.996336960845,forecast
40.0,-76.7,2027,3791.054822238191,forecast
40.0,-76.7,2027,3791.054822238191,forecast
40.0,-76.7,2027,3791.05482223819,forecast
40.0,-76.7,2027,3791.054822238191,forecast
40.0,-76.7,2027,3791.05482223819,forecast
40.0,-76.7,2027,3791.054822238191,forecast
40.0,-76.7,2027,3791.054822238191,forecast
40.0,-76.7,2027,3791.05482223819,forecast
40.0,-75.3,2027,30395.77349329189,forecast
40.0,-75.3,2027,30395.773493291894,forecast
40.0,-75.3,2027,30395.773493291894,forecast
40.0,-75.3,2027,30395.77349329189,forecast
40.0,-75.3,2027,30395.77349329189,forecast
40.0,-75.3,2027,30395.77349329189,forecast
40.0,-75.3,2027,30395.773493291894,forecast
40.0,-75.3,2027,30395.773493291894,forecast
40.0,-75.2,2027,84585.37069525452,forecast
40.0,-75.2,2027,84585.37069525452,forecast
40.0,-75.2,2027,84585.37069525452,forecast
40.0,-75.2,2027,84585.37069525452,forecast
40.0,-75.2,2027,84585.37069525452,forecast
40.0,-75.2,2027,84585.37069525452,forecast
40.0,-75.2,2027,84585.37069525452,forecast
40.0,-75.2,2027,84585.37069525452,forecast
40.1,-76.3,2027,6098.509004546613,forecast
40.1,-76.3,2027,6098.509004546613,forecast
40.1,-76.3,2027,6098.509004546613,forecast
40.1,-76.3,2027,6098.509004546613,forecast
40.1,-76.3,2027,6098.509004546613,forecast
40.1,-76.3,2027,6098.509004546613,forecast
40.1,-76.3,2027,6098.509004546613,forecast
40.1,-76.3,2027,6098.509004546613,forecast
40.1,-75.5,2027,5625.484406572468,forecast
40.1,-75.5,2027,5625.484406572468,forecast
40.1,-75.5,2027,5625.48440657247,forecast
40.1,-75.5,2027,5625.48440657247,forecast
40.1,-75.5,2027,5625.484406572468,forecast
40.1,-75.5,2027,5625.484406572468,forecast
40.1,-75.5,2027,5625.484406572468,forecast
40.1,-75.5,2027,5625.484406572468,forecast
40.1,-75.4,2027,14124.926996252125,forecast
40.1,-75.4,2027,14124.926996252127,forecast
40.1,-75.4,2027,14124.926996252127,forecast
40.1,-75.4,2027,14124.926996252125,forecast
40.1,-75.4,2027,14124.926996252125,forecast
40.1,-75.4,2027,14124.926996252125,forecast
40.1,-75.4,2027,14124.926996252125,forecast
40.1,-75.4,2027,14124.926996252125,forecast
40.1,-75.3,2027,13184.866802241904,forecast
40.1,-75.3,2027,13184.866802241904,forecast
40.1,-75.3,2027,13184.866802241904,forecast
40.1,-75.3,2027,13184.866802241904,forecast
40.1,-75.3,2027,13184.866802241908,forecast
40.1,-75.3,2027,13184.866802241908,forecast
40.1,-75.3,2027,13184.866802241904,forecast
40.1,-75.3,2027,13184.866802241908,forecast
40.1,-75.2,2027,17679.792375810055,forecast
40.1,-75.2,2027,17679.79237581006,forecast
40.1,-75.2,2027,17679.79237581006,forecast
40.1,-75.2,2027,17679.79237581006,forecast
40.1,-75.2,2027,17679.79237581006,forecast
40.1,-75.2,2027,17679.79237581006,forecast
40.1,-75.2,2027,17679.79237581006,forecast
40.1,-75.2,2027,17679.792375810055,forecast
40.1,-75.1,2027,12906.447099316265,forecast
40.1,-75.1,2027,12906.447099316267,forecast
40.1,-75.1,2027,12906.447099316265,forecast
40.1,-75.1,2027,12906.447099316265,forecast
40.1,-75.1,2027,12906.447099316267,forecast
40.1,-75.1,2027,12906.447099316265,forecast
40.1,-75.1,2027,12906.447099316265,forecast
40.1,-75.1,2027,12906.447099316265,forecast
40.1,-75.0,2027,23402.043689019676,forecast
40.1,-75.0,2027,23402.04368901968,forecast
40.1,-75.0,2027,23402.043689019676,forecast
40.1,-75.0,2027,23402.04368901968,forecast
40.1,-75.0,2027,23402.043689019676,forecast
40.1,-75.0,2027,23402.043689019676,forecast
40.1,-75.0,2027,23402.043689019676,forecast
40.1,-75.0,2027,23402.043689019676,forecast
40.1,-74.9,2027,13765.861337715862,forecast
40.1,-74.9,2027,13765.861337715867,forecast
40.1,-74.9,2027,13765.861337715865,forecast
40.1,-74.9,2027,13765.861337715865,forecast
40.1,-74.9,2027,13765.861337715862,forecast
40.1,-74.9,2027,13765.861337715862,forecast
40.1,-74.9,2027,13765.861337715865,forecast
40.1,-74.9,2027,13765.861337715865,forecast
40.2,-75.5,2027,784.2199988934576,forecast
40.2,-75.5,2027,784.2199988934578,forecast
40.2,-75.5,2027,784.2199988934576,forecast
40.2,-75.5,2027,784.2199988934576,forecast
40.2,-75.5,2027,784.2199988934576,forecast
40.2,-75.5,2027,784.2199988934575,forecast
40.2,-75.5,2027,784.2199988934575,forecast
40.2,-75.5,2027,784.2199988934576,forecast
40.2,-75.2,2027,3091.46079586602,forecast
40.2,-75.2,2027,3091.46079586602,forecast
40.2,-75.2,2027,3091.46079586602,forecast
40.2,-75.2,2027,3091.4607958660204,forecast
40.2,-75.2,2027,3091.4607958660195,forecast
40.2,-75.2,2027,3091.4607958660204,forecast
40.2,-75.2,2027,3091.4607958660204,forecast
40.2,-75.2,2027,3091.46079586602,forecast
40.2,-75.1,2027,14444.417911430857,forecast
40.2,-75.1,2027,14444.417911430855,forecast
40.2,-75.1,2027,14444.417911430855,forecast
40.2,-75.1,2027,14444.417911430855,forecast
40.2,-75.1,2027,14444.417911430855,forecast
40.2,-75.1,2027,14444.417911430855,forecast
40.2,-75.1,2027,14444.417911430855,forecast
40.2,-75.1,2027,14444.417911430855,forecast
40.3,-80.1,2027,1029.6890422061122,forecast
40.3,-80.1,2027,1029.6890422061122,forecast
40.3,-80.1,2027,1029.6890422061122,forecast
40.3,-80.1,2027,1029.6890422061122,forecast
40.3,-80.1,2027,1029.6890422061122,forecast
40.3,-80.1,2027,1029.6890422061122,forecast
40.3,-80.1,2027,1029.6890422061124,forecast
40.3,-80.1,2027,1029.6890422061124,forecast
40.3,-80.0,2027,11323.5668396814,forecast
40.3,-80.0,2027,11323.566839681398,forecast
40.3,-80.0,2027,11323.566839681398,forecast
40.3,-80.0,2027,11323.566839681398,forecast
40.3,-80.0,2027,11323.566839681398,forecast
40.3,-80.0,2027,11323.5668396814,forecast
40.3,-80.0,2027,11323.5668396814,forecast
40.3,-80.0,2027,11323.566839681396,forecast
40.3,-79.4,2027,10027.876086699183,forecast
40.3,-79.4,2027,10027.876086699183,forecast
40.3,-79.4,2027,10027.876086699183,forecast
40.3,-79.4,2027,10027.876086699183,forecast
40.3,-79.4,2027,10027.876086699183,forecast
40.3,-79.4,2027,10027.876086699183,forecast
40.3,-79.4,2027,10027.876086699183,forecast
40.3,-79.4,2027,10027.876086699183,forecast
40.3,-76.9,2027,42132.79306935079,forecast
40.3,-76.9,2027,42132.79306935079,forecast
40.3,-76.9,2027,42132.79306935079,forecast
40.3,-76.9,2027,42132.79306935079,forecast
40.3,-76.9,2027,42132.79306935079,forecast
40.3,-76.9,2027,42132.79306935079,forecast
40.3,-76.9,2027,42132.79306935079,forecast
40.3,-76.9,2027,42132.79306935079,forecast
40.3,-75.2,2027,1493.3759620987526,forecast
40.3,-75.2,2027,1493.375962098752,forecast
40.3,-75.2,2027,1493.3759620987526,forecast
40.3,-75.2,2027,1493.375962098752,forecast
40.3,-75.2,2027,1493.3759620987528,forecast
40.3,-75.2,2027,1493.3759620987526,forecast
40.3,-75.2,2027,1493.375962098752,forecast
40.3,-75.2,2027,1493.3759620987528,forecast
40.3,-75.0,2027,8127.15781553097,forecast
40.3,-75.0,2027,8127.15781553097,forecast
40.3,-75.0,2027,8127.15781553097,forecast
40.3,-75.0,2027,8127.15781553097,forecast
40.3,-75.0,2027,8127.157815530968,forecast
40.3,-75.0,2027,8127.15781553097,forecast
40.3,-75.0,2027,8127.15781553097,forecast
40.3,-75.0,2027,8127.15781553097,forecast
40.4,-80.0,2027,35217.8083491511,forecast
40.4,-80.0,2027,35217.8083491511,forecast
40.4,-80.0,2027,35217.8083491511,forecast
40.4,-80.0,2027,35217.8083491511,forecast
40.4,-80.0,2027,35217.808349151106,forecast
40.4,-80.0,2027,35217.8083491511,forecast
40.4,-80.0,2027,35217.8083491511,forecast
40.4,-80.0,2027,35217.8083491511,forecast
40.4,-79.9,2027,9815.323751649754,forecast
40.4,-79.9,2027,9815.323751649754,forecast
40.4,-79.9,2027,9815.323751649756,forecast
40.4,-79.9,2027,9815.323751649754,forecast
40.4,-79.9,2027,9815.323751649754,forecast
40.4,-79.9,2027,9815.323751649754,forecast
40.4,-79.9,2027,9815.323751649754,forecast
40.4,-79.9,2027,9815.323751649754,forecast
40.5,-80.2,2027,3434.3546092593187,forecast
40.5,-80.2,2027,3434.3546092593187,forecast
40.5,-80.2,2027,3434.3546092593187,forecast
40.5,-80.2,2027,3434.3546092593187,forecast
40.5,-80.2,2027,3434.3546092593187,forecast
40.5,-80.2,2027,3434.3546092593187,forecast
40.5,-80.2,2027,3434.3546092593187,forecast
40.5,-80.2,2027,3434.3546092593187,forecast
40.5,-80.1,2027,2672.1455155179738,forecast
40.5,-80.1,2027,2672.1455155179738,forecast
40.5,-80.1,2027,2672.1455155179724,forecast
40.5,-80.1,2027,2672.145515517974,forecast
40.5,-80.1,2027,2672.1455155179724,forecast
40.5,-80.1,2027,2672.1455155179733,forecast
40.5,-80.1,2027,2672.1455155179738,forecast
40.5,-80.1,2027,2672.1455155179733,forecast
40.5,-80.0,2027,9216.475160395483,forecast
40.5,-80.0,2027,9216.475160395483,forecast
40.5,-80.0,2027,9216.475160395483,forecast
40.5,-80.0,2027,9216.475160395483,forecast
40.5,-80.0,2027,9216.475160395483,forecast
40.5,-80.0,2027,9216.475160395485,forecast
40.5,-80.0,2027,9216.475160395483,forecast
40.5,-80.0,2027,9216.475160395483,forecast
40.5,-79.9,2027,5270.19201155613,forecast
40.5,-79.9,2027,5270.192011556128,forecast
40.5,-79.9,2027,5270.192011556127,forecast
40.5,-79.9,2027,5270.192011556128,forecast
40.5,-79.9,2027,5270.192011556128,forecast
40.5,-79.9,2027,5270.192011556128,forecast
40.5,-79.9,2027,5270.19201155613,forecast
40.5,-79.9,2027,5270.192011556128,forecast
40.5,-79.8,2027,14178.729000553378,forecast
40.5,-79.8,2027,14178.729000553378,forecast
40.5,-79.8,2027,14178.729000553378,forecast
40.5,-79.8,2027,14178.729000553378,forecast
40.5,-79.8,2027,14178.729000553374,forecast
40.5,-79.8,2027,14178.729000553378,forecast
40.5,-79.8,2027,14178.729000553378,forecast
40.5,-79.8,2027,14178.729000553378,forecast
40.6,-80.0,2027,5653.978129379394,forecast
40.6,-80.0,2027,5653.978129379396,forecast
40.6,-80.0,2027,5653.978129379397,forecast
40.6,-80.0,2027,5653.978129379396,forecast
40.6,-80.0,2027,5653.978129379396,forecast
40.6,-80.0,2027,5653.978129379396,forecast
40.6,-80.0,2027,5653.978129379397,forecast
40.6,-80.0,2027,5653.978129379396,forecast
40.6,-75.5,2027,14103.179618587526,forecast
40.6,-75.5,2027,14103.179618587526,forecast
40.6,-75.5,2027,14103.179618587526,forecast
40.6,-75.5,2027,14103.179618587526,forecast
