population,density,St,lat,long,latitudeGrid,longitudeGrid
3495,15.9,Pennsylvania,41.9568,-76.7713,42.0,-76.8
962,13.9,Pennsylvania,41.6973,-76.7218,41.7,-76.7
488,5.6,Pennsylvania,41.8051,-76.8569,41.8,-76.9
4934,16.1,Pennsylvania,41.7781,-76.7711,41.8,-76.8
4816,18.7,Pennsylvania,41.6538,-76.8582,41.7,-76.9
245,5.2,Pennsylvania,41.6145,-76.8672,41.6,-76.9
5590,51.8,Pennsylvania,41.949,-76.4889,41.9,-76.5
210,103.2,Pennsylvania,41.7817,-76.6056,41.8,-76.6
210,103.2,Pennsylvania,41.7312,-76.2347,41.7,-76.2
231,64.2,Pennsylvania,41.8645,-76.6255,41.9,-76.6
765,13.0,Pennsylvania,41.8434,-76.1796,41.8,-76.2
1487,13.8,Pennsylvania,41.8966,-76.5328,41.9,-76.5
1855,12.1,Pennsylvania,41.7135,-76.4872,41.7,-76.5
1970,7.5,Pennsylvania,41.5987,-76.4398,41.6,-76.4
3133,14.0,Pennsylvania,41.8634,-76.3015,41.9,-76.3
10780,92.0,Pennsylvania,41.9842,-76.5218,42.0,-76.5
267,11.9,Pennsylvania,41.7718,-76.1717,41.8,-76.2
998,12.1,Pennsylvania,41.6041,-76.2598,41.6,-76.3
8489,33.5,Pennsylvania,41.7638,-76.4645,41.8,-76.5
2409,15.1,Pennsylvania,41.8408,-76.4876,41.8,-76.5
776,9.7,Pennsylvania,41.9394,-76.1964,41.9,-76.2
4089,16.0,Pennsylvania,41.7015,-76.2754,41.7,-76.3
1611,22.0,Pennsylvania,41.7826,-76.3834,41.8,-76.4
2841,91.3,Pennsylvania,40.5757,-75.2232,40.6,-75.2
2385,62.8,Pennsylvania,40.5782,-75.2191,40.6,-75.2
155,261.6,Pennsylvania,40.5565,-75.2893,40.6,-75.3
27469,527.6,Pennsylvania,40.3054,-75.1489,40.3,-75.1
21343,291.1,Pennsylvania,40.3477,-75.0968,40.3,-75.1
21343,291.1,Pennsylvania,40.4259,-75.1791,40.4,-75.2
21343,291.1,Pennsylvania,40.3695,-75.2482,40.4,-75.2
396,37.9,Pennsylvania,40.3237,-75.0599,40.3,-75.1
68,48.6,Pennsylvania,40.3865,-75.0627,40.4,-75.1
21156,458.3,Pennsylvania,40.2892,-75.2149,40.3,-75.2
645,389.7,Pennsylvania,40.3545,-75.1327,40.4,-75.1
2123,1429.5,Pennsylvania,40.375,-75.2045,40.4,-75.2
373,51.1,Pennsylvania,40.5087,-75.0804,40.5,-75.1
373,51.1,Pennsylvania,40.5337,-75.1788,40.5,-75.2
373,51.1,Pennsylvania,40.2923,-75.0591,40.3,-75.1
911,221.7,Pennsylvania,40.3578,-75.1711,40.4,-75.2
6691,222.7,Pennsylvania,40.2945,-75.0649,40.3,-75.1
6691,222.7,Pennsylvania,40.3235,-75.2548,40.3,-75.3
6691,222.7,Pennsylvania,40.336,-75.0429,40.3,-75.0
9624,442.2,Pennsylvania,40.2566,-75.0961,40.3,-75.1
2801,47.1,Pennsylvania,40.531,-75.2117,40.5,-75.2
2801,47.1,Pennsylvania,40.3286,-75.1028,40.3,-75.1
421,119.1,Pennsylvania,40.2888,-75.2555,40.3,-75.3
421,119.1,Pennsylvania,40.3286,-75.1028,40.3,-75.1
421,119.1,Pennsylvania,40.3494,-75.0676,40.3,-75.1
18,622.5,Pennsylvania,40.437,-75.3988,40.4,-75.4
14057,132.0,Pennsylvania,40.3556,-74.9839,40.4,-75.0
29039,340.6,Pennsylvania,40.263,-74.9555,40.3,-75.0
3185,56.0,Pennsylvania,40.4592,-75.157,40.5,-75.2
3185,56.0,Pennsylvania,40.269,-75.0094,40.3,-75.0
25710,204.6,Pennsylvania,40.3765,-75.2648,40.4,-75.3
25710,204.6,Pennsylvania,40.2962,-75.0057,40.3,-75.0
5996,99.7,Pennsylvania,40.4262,-75.1074,40.4,-75.1
5996,99.7,Pennsylvania,40.388,-75.1425,40.4,-75.1
165,83.7,Pennsylvania,40.4226,-75.0663,40.4,-75.1
34904,200.8,Pennsylvania,40.4411,-75.3507,40.4,-75.4
34904,200.8,Pennsylvania,40.5154,-75.161,40.5,-75.2
9149,557.8,Pennsylvania,40.2167,-75.0029,40.2,-75.0
1720,243.6,Pennsylvania,40.4796,-75.3146,40.5,-75.3
1720,243.6,Pennsylvania,40.2628,-75.0157,40.3,-75.0
12200,250.0,Pennsylvania,40.362,-75.319,40.4,-75.3
332,820.0,Pennsylvania,40.3445,-75.2687,40.3,-75.3
332,820.0,Pennsylvania,40.3807,-75.0082,40.4,-75.0
37649,904.3,Pennsylvania,40.1868,-75.0071,40.2,-75.0
37649,904.3,Pennsylvania,40.439,-75.4371,40.4,-75.4
725,662.9,Pennsylvania,40.4107,-75.3782,40.4,-75.4
3429,57.6,Pennsylvania,40.5411,-75.1259,40.5,-75.1
41173,829.0,Pennsylvania,40.2067,-75.0905,40.2,-75.1
20639,705.7,Pennsylvania,40.2464,-75.1354,40.2,-75.1
4136,316.9,Pennsylvania,40.2849,-74.8778,40.3,-74.9
507,82.9,Pennsylvania,40.2742,-75.0205,40.3,-75.0
507,82.9,Pennsylvania,40.4843,-75.3938,40.5,-75.4
507,82.9,Pennsylvania,40.3286,-75.1028,40.3,-75.1
20925,1198.3,Pennsylvania,40.1159,-74.8536,40.1,-74.9
54827,1241.9,Pennsylvania,40.1109,-74.9378,40.1,-74.9
9675,1134.9,Pennsylvania,40.0933,-74.8991,40.1,-74.9
11722,1032.1,Pennsylvania,40.1748,-74.8519,40.2,-74.9
35476,773.4,Pennsylvania,40.1813,-74.9104,40.2,-74.9
35476,773.4,Pennsylvania,40.1735,-74.9246,40.2,-74.9
35476,773.4,Pennsylvania,40.1746,-74.9227,40.2,-74.9
26383,957.2,Pennsylvania,40.1547,-74.9904,40.2,-75.0
16543,1627.1,Pennsylvania,40.1681,-74.8231,40.2,-74.8
14095,1888.2,Pennsylvania,40.1483,-74.8371,40.1,-74.8
15540,1627.2,Pennsylvania,40.1519,-74.8826,40.2,-74.9
17468,1504.2,Pennsylvania,40.1434,-74.8614,40.1,-74.9
17468,1504.2,Pennsylvania,40.1551,-74.8288,40.2,-74.8
51590,695.3,Pennsylvania,40.2084,-74.8291,40.2,-74.8
39011,212.3,Pennsylvania,40.8859,-79.934,40.9,-79.9
15087,84.9,Pennsylvania,40.8409,-79.8592,40.8,-79.9
15087,84.9,Pennsylvania,40.8612,-79.8953,40.9,-79.9
15087,84.9,Pennsylvania,41.1084,-79.8989,41.1,-79.9
15087,84.9,Pennsylvania,40.9211,-79.9276,40.9,-79.9
15087,84.9,Pennsylvania,40.9211,-79.9276,40.9,-79.9
1131,17.4,Pennsylvania,41.1092,-79.9047,41.1,-79.9
1131,17.4,Pennsylvania,41.0726,-79.9856,41.1,-80.0
320,176.7,Pennsylvania,41.0571,-79.7291,41.1,-79.7
4633,61.2,Pennsylvania,40.7924,-79.76,40.8,-79.8
258,341.7,Pennsylvania,40.7406,-80.0364,40.7,-80.0
5237,40.4,Pennsylvania,40.9458,-79.7462,40.9,-79.7
274,222.8,Pennsylvania,40.8178,-80.0142,40.8,-80.0
791,314.5,Pennsylvania,40.8778,-79.8464,40.9,-79.8
348,112.6,Pennsylvania,41.1348,-79.7981,41.1,-79.8
6178,77.0,Pennsylvania,40.7808,-80.0592,40.8,-80.1
1885,40.0,Pennsylvania,40.8555,-79.7372,40.9,-79.7
92,84.1,Pennsylvania,41.1068,-80.007,41.1,-80.0
4743,50.8,Pennsylvania,40.8496,-80.1381,40.8,-80.1
3647,28.4,Pennsylvania,41.1631,-79.9796,41.2,-80.0
3647,28.4,Pennsylvania,40.8301,-79.8112,40.8,-79.8
947,19.2,Pennsylvania,41.1009,-79.8215,41.1,-79.8
2199,26.2,Pennsylvania,41.0022,-79.716,41.0,-79.7
1096,802.5,Pennsylvania,40.8528,-79.9167,40.9,-79.9
16459,244.3,Pennsylvania,40.7005,-80.0358,40.7,-80.0
139,48.6,Pennsylvania,41.0472,-79.8089,41.0,-79.8
1488,24.3,Pennsylvania,41.0442,-79.7711,41.0,-79.8
2913,30.2,Pennsylvania,40.9468,-80.139,40.9,-80.1
2465,47.0,Pennsylvania,40.9049,-80.0679,40.9,-80.1
4710,72.3,Pennsylvania,40.81,-79.977,40.8,-80.0
8028,84.1,Pennsylvania,40.7143,-79.7424,40.7,-79.7
4613,87.3,Pennsylvania,40.7361,-79.8352,40.7,-79.8
14621,61.6,Pennsylvania,41.0454,-80.0468,41.0,-80.0
8100,116.4,Pennsylvania,40.7018,-79.9235,40.7,-79.9
2451,24.3,Pennsylvania,41.0026,-79.8751,41.0,-79.9
6785,142.5,Pennsylvania,40.7609,-80.1094,40.8,-80.1
30380,484.6,Pennsylvania,40.685,-80.1071,40.7,-80.1
4783,74.9,Pennsylvania,40.6661,-78.792,40.7,-78.8
2323,46.0,Pennsylvania,40.5891,-78.7037,40.6,-78.7
64,181.2,Pennsylvania,40.6076,-78.7524,40.6,-78.8
204,39.0,Pennsylvania,40.6948,-78.787,40.7,-78.8
162,37.3,Pennsylvania,40.6522,-78.8054,40.7,-78.8
908,23.8,Pennsylvania,40.6016,-78.8114,40.6,-78.8
537,52.4,Pennsylvania,40.6298,-78.7329,40.6,-78.7
782,83.8,Pennsylvania,40.6351,-78.7692,40.6,-78.8
3417,1092.1,Pennsylvania,40.326,-78.9141,40.3,-78.9
11212,530.2,Pennsylvania,40.3078,-78.8969,40.3,-78.9
15812,209.1,Pennsylvania,40.285,-78.8654,40.3,-78.9
19859,228.6,Pennsylvania,40.3072,-78.943,40.3,-78.9
11159,123.5,Pennsylvania,40.3522,-78.9383,40.4,-78.9
11159,123.5,Pennsylvania,40.3254,-78.9151,40.3,-78.9
5184,125.8,Pennsylvania,40.4096,-78.8712,40.4,-78.9
5184,125.8,Pennsylvania,40.3267,-78.922,40.3,-78.9
83,206.8,Pennsylvania,40.3173,-78.7009,40.3,-78.7
227,99.2,Pennsylvania,40.5176,-78.8767,40.5,-78.9
206,742.9,Pennsylvania,40.4085,-78.6407,40.4,-78.6
955,95.4,Pennsylvania,40.5383,-78.7865,40.5,-78.8
136,327.1,Pennsylvania,40.2939,-78.7192,40.3,-78.7
8819,45.5,Pennsylvania,40.4801,-78.7263,40.5,-78.7
295,246.9,Pennsylvania,40.2799,-78.8032,40.3,-78.8
2312,50.4,Pennsylvania,40.4238,-78.6231,40.4,-78.6
4021,58.0,Pennsylvania,40.5105,-78.6294,40.5,-78.6
2120,43.3,Pennsylvania,40.3793,-78.8352,40.4,-78.8
3579,79.1,Pennsylvania,40.4704,-78.8375,40.5,-78.8
99,124.6,Pennsylvania,40.3612,-78.8709,40.4,-78.9
6746,54.2,Pennsylvania,40.3724,-78.6328,40.4,-78.6
696,287.8,Pennsylvania,40.49,-78.7646,40.5,-78.8
481,161.7,Pennsylvania,40.337,-78.7709,40.3,-78.8
1747,164.8,Pennsylvania,40.2986,-78.7816,40.3,-78.8
2475,39.1,Pennsylvania,40.3299,-78.746,40.3,-78.7
2423,131.3,Pennsylvania,40.3629,-78.7887,40.4,-78.8
2184,46.6,Pennsylvania,40.389,-78.756,40.4,-78.8
474,34.7,Pennsylvania,40.4967,-78.8659,40.5,-78.9
801,19.7,Pennsylvania,40.4939,-78.9427,40.5,-78.9
172,284.7,Pennsylvania,40.3887,-78.7186,40.4,-78.7
1379,23.1,Pennsylvania,40.5513,-78.5346,40.6,-78.5
317,10.1,Pennsylvania,40.6847,-78.4137,40.7,-78.4
189,67.1,Pennsylvania,40.5702,-78.5991,40.6,-78.6
2138,27.0,Pennsylvania,40.5218,-78.5263,40.5,-78.5
4747,179.0,Pennsylvania,40.4608,-78.5861,40.5,-78.6
781,10.2,Pennsylvania,40.6088,-78.5271,40.6,-78.5
1528,16.0,Pennsylvania,40.6867,-78.4992,40.7,-78.5
783,23.8,Pennsylvania,40.6876,-78.5523,40.7,-78.6
2457,59.6,Pennsylvania,40.4823,-78.5517,40.5,-78.6
2457,59.6,Pennsylvania,40.7178,-78.4637,40.7,-78.5
2331,51.6,Pennsylvania,40.6659,-78.7029,40.7,-78.7
3293,25.4,Pennsylvania,40.623,-78.635,40.6,-78.6
703,12.6,Pennsylvania,40.6712,-78.6755,40.7,-78.7
224,8906.5,Pennsylvania,40.4845,-78.7022,40.5,-78.7
232,1.2,Pennsylvania,41.3764,-78.1632,41.4,-78.2
4283,8.6,Pennsylvania,41.5177,-78.2536,41.5,-78.3
122,1.0,Pennsylvania,41.3762,-78.0661,41.4,-78.1
5593,127.6,Pennsylvania,40.8133,-75.592,40.8,-75.6
757,536.1,Pennsylvania,40.8011,-75.6614,40.8,-75.7
10013,133.9,Pennsylvania,40.817,-75.6011,40.8,-75.6
7468,101.9,Pennsylvania,40.9748,-75.5842,41.0,-75.6
199,29.6,Pennsylvania,40.7841,-75.7083,40.8,-75.7
1038,79.7,Pennsylvania,40.9281,-75.9146,40.9,-75.9
8791,52.9,Pennsylvania,40.87,-75.7397,40.9,-75.7
113,18.7,Pennsylvania,40.9234,-75.9416,40.9,-75.9
3808,990.4,Pennsylvania,40.8314,-75.8828,40.8,-75.9
19059,94.4,Pennsylvania,40.8299,-75.6974,40.8,-75.7
3797,51.0,Pennsylvania,40.8626,-75.8239,40.9,-75.8
284,162.4,Pennsylvania,40.8181,-75.6727,40.8,-75.7
2958,134.8,Pennsylvania,40.8255,-75.8693,40.8,-75.9
938,190.5,Pennsylvania,40.9159,-75.9657,40.9,-76.0
4583,22.9,Pennsylvania,40.9411,-75.8306,40.9,-75.8
344,17.3,Pennsylvania,41.0542,-75.6331,41.1,-75.6
263,80.5,Pennsylvania,40.8136,-78.239,40.8,-78.2
44641,528.6,Pennsylvania,40.7925,-77.8523,40.8,-77.9
11611,5909.5,Pennsylvania,40.7997,-77.8623,40.8,-77.9
25901,377.3,Pennsylvania,40.8082,-77.8926,40.8,-77.9
25901,377.3,Pennsylvania,40.7934,-77.86,40.8,-77.9
25901,377.3,Pennsylvania,40.7934,-77.86,40.8,-77.9
1030,16.6,Pennsylvania,40.8987,-77.4562,40.9,-77.5
30228,80.1,Pennsylvania,40.8978,-77.7732,40.9,-77.8
433,72.6,Pennsylvania,41.0642,-77.5978,41.1,-77.6
4745,88.0,Pennsylvania,40.7793,-77.7822,40.8,-77.8
4345,30.7,Pennsylvania,40.8254,-77.6742,40.8,-77.7
702,8.0,Pennsylvania,41.0585,-77.9312,41.1,-77.9
671,11.5,Pennsylvania,40.8383,-77.4509,40.8,-77.5
204,550.8,Pennsylvania,40.9046,-77.8752,40.9,-77.9
6317,17.4,Pennsylvania,41.0203,-77.6702,41.0,-77.7
2754,17.1,Pennsylvania,40.8917,-77.9332,40.9,-77.9
929,81.1,Pennsylvania,40.8082,-77.8125,40.8,-77.8
340,42.6,Pennsylvania,40.9334,-77.495,40.9,-77.5
180,434.9,Pennsylvania,40.9417,-77.785,40.9,-77.8
622,153.1,Pennsylvania,40.8935,-77.4733,40.9,-77.5
182,40.7,Pennsylvania,40.9299,-77.6389,40.9,-77.6
548,9.2,Pennsylvania,41.0342,-78.0095,41.0,-78.0
700,10.9,Pennsylvania,40.9722,-77.7602,41.0,-77.8
1785,20.2,Pennsylvania,40.71,-77.996,40.7,-78.0
9959,23.8,Pennsylvania,40.8863,-78.219,40.9,-78.2
297,310.7,Pennsylvania,40.7337,-77.8856,40.7,-77.9
7302,40.0,Pennsylvania,40.8018,-78.0788,40.8,-78.1
1781,10.3,Pennsylvania,40.9549,-77.4053,41.0,-77.4
1388,15.3,Pennsylvania,41.0376,-77.9523,41.0,-78.0
4055,19.6,Pennsylvania,40.8578,-77.574,40.9,-77.6
467,4.4,Pennsylvania,40.9116,-77.3483,40.9,-77.3
6438,735.4,Pennsylvania,40.0426,-75.4827,40.0,-75.5
3149,90.9,Pennsylvania,39.9458,-75.9703,39.9,-76.0
9057,263.2,Pennsylvania,39.8219,-75.7687,39.8,-75.8
11974,470.0,Pennsylvania,40.0412,-75.4475,40.0,-75.4
209,80.6,Pennsylvania,40.055,-75.8378,40.1,-75.8
9910,174.3,Pennsylvania,39.8524,-75.8118,39.9,-75.8
54675,239.1,Pennsylvania,39.9843,-75.8253,40.0,-75.8
5442,62.1,Pennsylvania,39.8757,-75.9214,39.9,-75.9
6575,771.1,Pennsylvania,40.0452,-75.4227,40.0,-75.4
48857,426.6,Pennsylvania,40.0161,-75.7183,40.0,-75.7
17274,500.6,Pennsylvania,40.0468,-75.6432,40.0,-75.6
7946,116.0,Pennsylvania,40.0846,-75.7711,40.1,-75.8
11912,141.0,Pennsylvania,40.0832,-75.8843,40.1,-75.9
689,1298.5,Pennsylvania,39.8478,-75.7193,39.8,-75.7
689,1298.5,Pennsylvania,39.8087,-75.878,39.8,-75.9
689,1298.5,Pennsylvania,39.749,-75.8241,39.7,-75.8
23537,231.9,Pennsylvania,39.855,-75.7,39.9,-75.7
11730,151.3,Pennsylvania,39.7696,-75.7807,39.8,-75.8
11730,151.3,Pennsylvania,39.7226,-75.8749,39.7,-75.9
10910,213.7,Pennsylvania,39.7787,-75.8876,39.8,-75.9
10910,213.7,Pennsylvania,40.0132,-75.499,40.0,-75.5
10910,213.7,Pennsylvania,40.0582,-75.7433,40.1,-75.7
25928,249.2,Pennsylvania,40.0468,-75.531,40.0,-75.5
25928,249.2,Pennsylvania,39.854,-75.6413,39.9,-75.6
855,647.5,Pennsylvania,39.9621,-75.8025,40.0,-75.8
855,647.5,Pennsylvania,39.7261,-75.7857,39.7,-75.8
5884,74.4,Pennsylvania,39.7441,-76.0356,39.7,-76.0
17119,132.3,Pennsylvania,39.7827,-75.9815,39.8,-76.0
7290,151.5,Pennsylvania,39.9654,-75.926,40.0,-75.9
7290,151.5,Pennsylvania,39.9004,-75.6258,39.9,-75.6
0,390.7,Pennsylvania,39.9643,-75.8866,40.0,-75.9
0,390.7,Pennsylvania,39.9903,-75.8936,40.0,-75.9
0,390.7,Pennsylvania,40.0995,-75.8791,40.1,-75.9
1667,899.0,Pennsylvania,39.9984,-75.759,40.0,-75.8
1146,281.0,Pennsylvania,39.8315,-75.7574,39.8,-75.8
23,97.4,Pennsylvania,39.8954,-75.7344,39.9,-75.7
23,97.4,Pennsylvania,39.9832,-75.7481,40.0,-75.7
51097,606.2,Pennsylvania,39.9845,-75.5962,40.0,-75.6
51097,606.2,Pennsylvania,39.961,-75.608,40.0,-75.6
54460,437.0,Pennsylvania,39.9441,-75.5882,39.9,-75.6
3139,20418.8,Pennsylvania,39.961,-75.608,40.0,-75.6
14195,198.5,Pennsylvania,39.8253,-75.8374,39.8,-75.8
14195,198.5,Pennsylvania,39.9328,-75.5448,39.9,-75.5
14195,198.5,Pennsylvania,39.9832,-75.7481,40.0,-75.7
14195,198.5,Pennsylvania,39.9832,-75.7481,40.0,-75.7
14195,198.5,Pennsylvania,39.9832,-75.7481,40.0,-75.7
24187,654.5,Pennsylvania,39.9832,-75.7481,40.0,-75.7
15630,199.4,Pennsylvania,40.0978,-75.6398,40.1,-75.6
16853,842.1,Pennsylvania,40.0796,-75.56,40.1,-75.6
0,881.0,Pennsylvania,40.1307,-75.5721,40.1,-75.6
63,245.1,Pennsylvania,40.1995,-75.5838,40.2,-75.6
41911,438.5,Pennsylvania,40.1267,-75.5272,40.1,-75.5
17613,183.7,Pennsylvania,40.1919,-75.6653,40.2,-75.7
26061,601.6,Pennsylvania,40.1867,-75.7288,40.2,-75.7
11239,263.3,Pennsylvania,40.1765,-75.5697,40.2,-75.6
127,1104.3,Pennsylvania,40.098,-75.688,40.1,-75.7
127,1104.3,Pennsylvania,40.0923,-75.4537,40.1,-75.5
127,1104.3,Pennsylvania,40.0803,-75.4554,40.1,-75.5
344,235.3,Pennsylvania,40.0971,-75.4696,40.1,-75.5
344,235.3,Pennsylvania,40.0971,-75.4696,40.1,-75.5
344,235.3,Pennsylvania,40.0971,-75.4696,40.1,-75.5
344,235.3,Pennsylvania,40.0971,-75.4696,40.1,-75.5
5635,56.5,Pennsylvania,40.1568,-75.7866,40.2,-75.8
1748,45.7,Pennsylvania,40.9744,-79.6302,41.0,-79.6
160,34.6,Pennsylvania,41.1431,-79.6798,41.1,-79.7
363,101.6,Pennsylvania,41.1617,-79.6528,41.2,-79.7
14621,61.6,Pennsylvania,41.1853,-79.6134,41.2,-79.6
105,547.8,Pennsylvania,41.1259,-79.5584,41.1,-79.6
9987,79.5,Pennsylvania,41.2123,-79.3773,41.2,-79.4
953,16.3,Pennsylvania,41.3898,-79.2709,41.4,-79.3
953,16.3,Pennsylvania,41.2023,-79.4538,41.2,-79.5
1243,22.7,Pennsylvania,41.0429,-79.2784,41.0,-79.3
1243,22.7,Pennsylvania,41.2665,-79.2425,41.3,-79.2
416,186.1,Pennsylvania,41.0178,-79.2799,41.0,-79.3
4205,29.0,Pennsylvania,41.2245,-79.5194,41.2,-79.5
1048,11.9,Pennsylvania,41.3671,-79.3022,41.4,-79.3
1048,11.9,Pennsylvania,41.2023,-79.4538,41.2,-79.5
1239,17.2,Pennsylvania,41.3124,-79.3754,41.3,-79.4
1407,11.0,Pennsylvania,40.9906,-79.2617,41.0,-79.3
4350,20.0,Pennsylvania,40.9999,-79.3527,41.0,-79.4
3122,23.2,Pennsylvania,41.0411,-79.5017,41.0,-79.5
3238,26.3,Pennsylvania,41.2475,-79.4332,41.2,-79.4
1666,18.3,Pennsylvania,41.1139,-79.4805,41.1,-79.5
2248,20.2,Pennsylvania,41.3328,-79.3556,41.3,-79.4
2043,21.1,Pennsylvania,41.1955,-79.3082,41.2,-79.3
289,12.3,Pennsylvania,41.3957,-79.2266,41.4,-79.2
385,22.1,Pennsylvania,41.3717,-79.4134,41.4,-79.4
63,25.8,Pennsylvania,41.2926,-79.5655,41.3,-79.6
43,6.8,Pennsylvania,41.3789,-79.3715,41.4,-79.4
344,24.0,Pennsylvania,41.3261,-79.4459,41.3,-79.4
35,9.4,Pennsylvania,41.3848,-79.3223,41.4,-79.3
1793,10.7,Pennsylvania,41.2226,-79.6339,41.2,-79.6
215,46.9,Pennsylvania,40.8134,-78.7865,40.8,-78.8
463,5.1,Pennsylvania,40.7876,-78.6514,40.8,-78.7
1553,7.9,Pennsylvania,40.8875,-78.7353,40.9,-78.7
18953,115.1,Pennsylvania,41.126,-78.7527,41.1,-78.8
1273,19.6,Pennsylvania,41.0532,-78.7428,41.1,-78.7
1281,6.9,Pennsylvania,41.2085,-78.5791,41.2,-78.6
840,9.4,Pennsylvania,41.0806,-78.6577,41.1,-78.7
275,81.3,Pennsylvania,41.0256,-78.7853,41.0,-78.8
122,19.6,Pennsylvania,40.7683,-78.4455,40.8,-78.4
343,186.9,Pennsylvania,40.8387,-78.3526,40.8,-78.4
2138,27.0,Pennsylvania,40.7503,-78.5352,40.8,-78.5
163,31.1,Pennsylvania,40.7984,-78.4999,40.8,-78.5
5652,52.9,Pennsylvania,40.8305,-78.3618,40.8,-78.4
1178,17.5,Pennsylvania,40.8017,-78.5602,40.8,-78.6
861,18.1,Pennsylvania,40.8271,-78.4275,40.8,-78.4
5516,39.5,Pennsylvania,40.7864,-78.367,40.8,-78.4
3223,43.9,Pennsylvania,40.8722,-78.2757,40.9,-78.3
512,79.9,Pennsylvania,40.8015,-78.3998,40.8,-78.4
398,24.4,Pennsylvania,40.7507,-78.4012,40.8,-78.4
398,24.4,Pennsylvania,40.9891,-78.4224,41.0,-78.4
674,17.3,Pennsylvania,40.7615,-78.7355,40.8,-78.7
1104,29.3,Pennsylvania,40.8251,-78.3511,40.8,-78.4
303,114.5,Pennsylvania,40.967,-78.2014,41.0,-78.2
230,172.5,Pennsylvania,40.9848,-78.3064,41.0,-78.3
13371,41.3,Pennsylvania,41.021,-78.4435,41.0,-78.4
5322,28.9,Pennsylvania,40.966,-78.5272,41.0,-78.5
198,6.3,Pennsylvania,41.0242,-78.1083,41.0,-78.1
1093,3.6,Pennsylvania,41.1038,-78.2345,41.1,-78.2
146,84.9,Pennsylvania,40.9458,-78.475,40.9,-78.5
1833,17.2,Pennsylvania,40.9818,-78.5949,41.0,-78.6
762,176.6,Pennsylvania,41.0036,-78.1104,41.0,-78.1
553,259.7,Pennsylvania,40.923,-78.2037,40.9,-78.2
627,635.4,Pennsylvania,41.003,-78.4642,41.0,-78.5
950,3.5,Pennsylvania,41.1136,-78.0875,41.1,-78.1
263,100.3,Pennsylvania,40.9934,-78.1672,41.0,-78.2
319,31.1,Pennsylvania,40.9605,-78.1144,41.0,-78.1
319,31.1,Pennsylvania,41.0831,-78.2833,41.1,-78.3
182,40.7,Pennsylvania,40.9981,-78.3636,41.0,-78.4
3770,26.5,Pennsylvania,41.0001,-78.2357,41.0,-78.2
226,30.5,Pennsylvania,40.9468,-78.1718,40.9,-78.2
297,9.9,Pennsylvania,40.8652,-78.5237,40.9,-78.5
700,10.9,Pennsylvania,40.9056,-78.5001,40.9,-78.5
40,0.7,Pennsylvania,41.1868,-78.0341,41.2,-78.0
1781,10.3,Pennsylvania,41.0692,-78.3581,41.1,-78.4
310,110.1,Pennsylvania,40.9616,-78.2926,41.0,-78.3
1816,33.3,Pennsylvania,40.9493,-78.3129,40.9,-78.3
432,96.5,Pennsylvania,40.9696,-78.1508,41.0,-78.2
2338,27.5,Pennsylvania,41.0098,-78.3214,41.0,-78.3
2115,9.0,Pennsylvania,41.0845,-77.5851,41.1,-77.6
376,322.3,Pennsylvania,41.0162,-77.5311,41.0,-77.5
1537,838.2,Pennsylvania,41.186,-77.3162,41.2,-77.3
4816,18.7,Pennsylvania,41.1227,-77.4317,41.1,-77.4
18753,34.1,Pennsylvania,41.1425,-77.4436,41.1,-77.4
3439,12.3,Pennsylvania,41.0283,-77.3204,41.0,-77.3
213,221.7,Pennsylvania,41.1355,-77.37,41.1,-77.4
164,42.4,Pennsylvania,41.0545,-77.4614,41.1,-77.5
7082,21.7,Pennsylvania,41.0867,-77.4836,41.1,-77.5
792,2.6,Pennsylvania,41.4083,-77.6641,41.4,-77.7
2183,5.6,Pennsylvania,41.3334,-77.7448,41.3,-77.7
82,0.5,Pennsylvania,41.2745,-77.9315,41.3,-77.9
311,62.4,Pennsylvania,41.1948,-77.3764,41.2,-77.4
4984,13.6,Pennsylvania,41.2231,-76.3406,41.2,-76.3
30375,88.0,Pennsylvania,41.0115,-76.4384,41.0,-76.4
5471,23.7,Pennsylvania,40.918,-76.4416,40.9,-76.4
3853,31.1,Pennsylvania,41.1261,-76.5208,41.1,-76.5
7380,108.3,Pennsylvania,40.8806,-76.4022,40.9,-76.4
2814,31.1,Pennsylvania,41.1016,-76.381,41.1,-76.4
1426,28.0,Pennsylvania,41.1515,-76.3696,41.2,-76.4
273,44.2,Pennsylvania,40.8121,-76.3929,40.8,-76.4
353,28.8,Pennsylvania,40.8167,-76.3503,40.8,-76.4
19168,144.7,Pennsylvania,41.0665,-76.2443,41.1,-76.2
1257,289.3,Pennsylvania,41.0323,-76.308,41.0,-76.3
285,16.1,Pennsylvania,41.5067,-80.3765,41.5,-80.4
1301,19.4,Pennsylvania,41.5333,-80.2863,41.5,-80.3
970,17.2,Pennsylvania,41.5509,-80.3813,41.6,-80.4
5411,23.3,Pennsylvania,41.5205,-80.0573,41.5,-80.1
5189,44.2,Pennsylvania,41.6189,-80.3086,41.6,-80.3
3027,17.4,Pennsylvania,41.6333,-79.9714,41.6,-80.0
198,546.1,Pennsylvania,41.6526,-79.727,41.7,-79.7
27465,97.9,Pennsylvania,41.6338,-80.1488,41.6,-80.1
10902,35.5,Pennsylvania,41.6382,-79.6855,41.6,-79.7
1433,18.6,Pennsylvania,41.6856,-79.8767,41.7,-79.9
1793,10.7,Pennsylvania,41.6596,-80.1576,41.7,-80.2
6676,29.3,Pennsylvania,41.8034,-80.0594,41.8,-80.1
